"Date,Open,High,Low,Close,AdjClose,Volume,return,volatility_20d,return_z"
"2019-12-06,27839.68,28035.85,27839.68,28015.06,28015.06,223310000.0,0.012185582736193856,0.005421309505926886,0.8753407620181035"
"2019-12-09,27987.05,28010.42,27906.14,27909.6,27909.6,217000000.0,-0.003764403859924048,0.005509497037890737,-0.30606904620161746"
"2019-12-10,27900.65,27949.02,27804.0,27881.72,27881.72,213250000.0,-0.0009989394330265355,0.005518715758643677,-0.10123208420601003"
"2019-12-11,27867.31,27925.5,27801.8,27911.3,27911.3,213510000.0,0.0010609101590575154,0.0055202039662731765,0.05134023909222957"
"2019-12-12,27898.34,28224.95,27859.87,28132.05,28132.05,277740000.0,0.007908983100034739,0.00573843664240448,0.5585745550034225"
"2019-12-13,28123.64,28290.73,28028.32,28135.38,28135.38,250660000.0,0.00011837032850436913,0.005737440226397442,-0.018473349385911463"
"2019-12-16,28191.67,28337.49,28191.67,28235.89,28235.89,286770000.0,0.0035723704460361994,0.0055183743589686035,0.23736320520011903"
"2019-12-17,28221.75,28328.63,28220.56,28267.16,28267.16,286770000.0,0.001107455794735035,0.005518300347915461,0.05478785769603626"
"2019-12-18,28291.44,28323.25,28239.28,28239.28,28239.28,289890000.0,-0.000986303540928768,0.005446648895380825,-0.10029614819315205"
"2019-12-19,28278.31,28381.48,28278.24,28376.96,28376.96,262570000.0,0.00487547841163094,0.005415167543488373,0.333883946609242"
"2019-12-20,28608.64,28608.64,28445.6,28455.09,28455.09,603780000.0,0.002753289993008501,0.005381558988571743,0.17669420870306254"
"2019-12-23,28491.78,28582.49,28491.78,28551.53,28551.53,223530000.0,0.003389200315303764,0.005368472999007746,0.2237958590637369"
"2019-12-24,28572.57,28576.8,28503.21,28515.45,28515.45,86150000.0,-0.0012636800899986644,0.005224876891455553,-0.12084133007569187"
"2019-12-26,28539.46,28624.1,28535.15,28621.39,28621.39,155970000.0,0.00371517896438589,0.005259812735489478,0.2479409811285775"
"2019-12-27,28675.34,28701.66,28608.98,28645.26,28645.26,182280000.0,0.0008339916405177838,0.005257852061701735,0.034532465502327185"
"2019-12-30,28654.76,28664.69,28428.98,28462.14,28462.14,181600000.0,-0.006392680673870665,0.005399688432880074,-0.500744570723297"
"2019-12-31,28414.64,28547.35,28376.49,28538.44,28538.44,193340000.0,0.002680754152709408,0.004834002342991408,0.17132150492927598"
"2020-01-02,28638.97,28872.8,28627.77,28868.8,28868.8,251820000.0,0.011575965609893268,0.0045546849301374235,0.8301866392901553"
"2020-01-03,28553.33,28716.31,28500.36,28634.88,28634.88,239590000.0,-0.008102865377154544,0.005066613173267044,-0.6274173406439103"
"2020-01-06,28465.5,28708.02,28418.63,28703.38,28703.38,252760000.0,0.002392187430155124,0.005065238268811121,0.14994747089501376"
"2020-01-07,28639.18,28685.5,28565.28,28583.68,28583.68,258900000.0,-0.004170240577938911,0.004605287578125775,-0.336129226898895"
"2020-01-08,28556.14,28866.18,28522.51,28745.09,28745.09,291750000.0,0.005646928597017542,0.004571902028989043,0.3910249862004903"
"2020-01-09,28851.97,28988.01,28844.31,28956.9,28956.9,275060000.0,0.0073685627701982614,0.004713225462459627,0.5185458142654493"
"2020-01-10,28977.52,29009.07,28789.1,28823.77,28823.77,237830000.0,-0.0045975225248559015,0.0049312946698287525,-0.36777784803854"
"2020-01-13,28869.01,28909.91,28819.43,28907.05,28907.05,249830000.0,0.0028892820057888624,0.0047175391454663245,0.18676708849954868"
"2020-01-14,28895.5,29054.16,28872.27,28939.67,28939.67,287440000.0,0.0011284444452130948,0.004708829991135593,0.05634247953766907"
"2020-01-15,28901.8,29127.59,28897.35,29030.22,29030.22,260270000.0,0.0031289230319488937,0.004699199850610848,0.20451721368311512"
"2020-01-16,29131.95,29300.32,29131.95,29297.64,29297.64,252110000.0,0.009211780000289327,0.005011795742642231,0.6550722559139445"
"2020-01-17,29313.31,29373.62,29289.91,29348.1,29348.1,321820000.0,0.0017223230267011669,0.004968843876268412,0.10033085387476037"
"2020-01-21,29269.05,29341.21,29146.47,29196.04,29196.04,320640000.0,-0.005181255345320435,0.005161203180419706,-0.4110147294817138"
"2020-01-22,29263.63,29320.2,29172.26,29186.27,29186.27,283440000.0,-0.00033463442302450463,0.005165921338026061,-0.05202724947236097"
"2020-01-23,29111.02,29190.47,28966.98,29160.09,29160.09,307060000.0,-0.0008969971154244583,0.005162810121054978,-0.09368125316537096"
"2020-01-24,29230.39,29288.79,28843.31,28989.73,28989.73,380010000.0,-0.005842231625485361,0.00536902141337383,-0.45997300638568883"
"2020-01-27,28542.49,28671.79,28440.47,28535.8,28535.8,337270000.0,-0.01565830382000799,0.006459654175252981,-1.1870459665362938"
"2020-01-28,28594.28,28823.23,28575.75,28722.85,28722.85,330140000.0,0.006554923990215844,0.006629029480808085,0.4582798805465386"
"2020-01-29,28820.53,28944.24,28728.19,28734.45,28734.45,302290000.0,0.0004038596448472376,0.006447361355973174,0.002672742269833162"
"2020-01-30,28640.16,28879.71,28489.76,28859.44,28859.44,326850000.0,0.0043498309520453304,0.006487804313703051,0.2949494270923813"
"2020-01-31,28813.04,28813.04,28169.53,28256.03,28256.03,403890000.0,-0.020908583118729895,0.007566513068197538,-1.57593227825976"
"2020-02-03,28319.65,28630.39,28319.65,28399.81,28399.81,307910000.0,0.005088471381152981,0.007493470489162906,0.3496602597590241"
"2020-02-04,28696.74,28904.88,28696.74,28807.63,28807.63,332750000.0,0.014359955225052623,0.008173881859993794,1.0363957553612393"
"2020-02-05,29048.73,29308.89,29000.85,29290.85,29290.85,357540000.0,0.016774028269593844,0.008892779220340038,1.215205283218397"
"2020-02-06,29388.58,29408.05,29246.93,29379.77,29379.77,263700000.0,0.00303576031422792,0.008844023340357924,0.19761668446870487"
"2020-02-07,29286.92,29286.92,29056.98,29102.51,29102.51,252860000.0,-0.009437105872510343,0.009016753643232005,-0.726244057408734"
"2020-02-10,28995.66,29278.07,28995.66,29276.82,29276.82,250510000.0,0.005989517742627681,0.009025510677779442,0.4164004418082049"
"2020-02-11,29390.71,29415.39,29210.47,29276.34,29276.34,279540000.0,-1.639522325169729e-05,0.009013808418990122,-0.028455385652544473"
"2020-02-12,29406.75,29568.57,29406.75,29551.42,29551.42,309530000.0,0.00939598324107438,0.009222915741157245,0.6687161241427921"
"2020-02-13,29436.03,29535.4,29345.93,29423.31,29423.31,291150000.0,-0.004335155467994345,0.009286736171619674,-0.34834441388095727"
"2020-02-14,29440.47,29463.04,29283.18,29398.08,29398.08,231000000.0,-0.0008574834034648093,0.009072252201292905,-0.0907544866388298"
"2020-02-18,29282.78,29330.16,29116.81,29232.19,29232.19,256600000.0,-0.00564288552177572,0.0091567377170876,-0.44520751171058504"
"2020-02-19,29312.7,29409.09,29274.38,29348.03,29348.03,240640000.0,0.003962754757683262,0.009120932424868704,0.26627883167890226"
"2020-02-20,29296.25,29368.45,28959.65,29219.98,29219.98,287780000.0,-0.004363154869338692,0.00917995999128603,-0.35041831953430397"
"2020-02-21,29146.53,29146.53,28892.7,28992.41,28992.41,311210000.0,-0.007788164126053432,0.009347069867900855,-0.6041075314180917"
"2020-02-24,28402.93,28402.93,27912.44,27960.8,27960.8,452580000.0,-0.03558207130762847,0.012210955073825545,-2.6627923055515885"
"2020-02-25,28037.65,28149.2,26997.62,27081.36,27081.36,513270000.0,-0.031452605075677376,0.01359157331653927,-2.356924217215604"
"2020-02-26,27159.46,27542.78,26890.97,26957.59,26957.59,472450000.0,-0.004570302230020973,0.013427135078082655,-0.36576165052597004"
"2020-02-27,26526.0,26775.31,25752.82,25766.64,25766.64,664980000.0,-0.044178652468562674,0.01622713938022176,-3.29953800057032"
"2020-02-28,25270.83,25494.24,24681.01,25409.36,25409.36,915990000.0,-0.013865991064414995,0.016167586298241967,-1.0542900011256235"
"2020-03-02,25590.51,26706.17,25391.96,26703.32,26703.32,637200000.0,0.050924541192694406,0.020206973019827323,3.7447215734016854"
"2020-03-03,26762.47,27084.59,25706.28,25917.41,25917.41,647080000.0,-0.02943117185428623,0.02097291840907631,-2.2071973807683603"
"2020-03-04,26383.68,27102.34,26286.31,27090.86,27090.86,457590000.0,0.04527651489867246,0.023421293388509217,3.3263742838519583"
"2020-03-05,26671.92,26671.92,25943.33,26121.28,26121.28,477370000.0,-0.03578993062604885,0.02404904573099543,-2.678188370998532"
"2020-03-06,25457.21,25994.38,25226.62,25864.78,25864.78,599780000.0,-0.00981958005120731,0.023982394599729256,-0.7545737831662063"
"2020-03-09,24992.36,24992.36,23706.07,23851.02,23851.02,750430000.0,-0.07785722515327786,0.028868769967201762,-5.794097845921376"
"2020-03-10,24453.0,25020.99,23690.34,25018.16,25018.16,654860000.0,0.04893459483074514,0.031553780902167566,3.5973269573829976"
"2020-03-11,24604.63,24604.63,23328.32,23553.22,23553.22,663960000.0,-0.058555065600347844,0.03349288128969792,-4.364393784527133"
"2020-03-12,22184.71,22837.95,21154.46,21200.62,21200.62,908260000.0,-0.09988443193754404,0.03863352947131153,-7.425645182077123"
"2020-03-13,21973.82,23189.76,21285.37,23185.62,23185.62,843080000.0,0.09362933725523126,0.045717042221251156,6.907850559264502"
"2020-03-16,20917.53,21768.28,20116.46,20188.52,20188.52,770130000.0,-0.12926546713005727,0.052720712088493486,-9.601887960897534"
"2020-03-17,20487.05,21379.35,19882.26,21237.38,21237.38,793060000.0,0.05195328830444246,0.05491636573625987,3.8209205043959393"
"2020-03-18,20188.69,20489.33,18917.46,19898.92,19898.92,871360000.0,-0.06302378165291589,0.05577441209696366,-4.695389985861733"
"2020-03-19,19830.01,20442.63,19177.13,20087.19,20087.19,780300000.0,0.009461317498638211,0.05603392129327406,0.6735554092565145"
"2020-03-20,20253.15,20531.26,19094.27,19173.98,19173.98,872290000.0,-0.04546230707231824,0.05633880159744971,-3.394617838418731"
"2020-03-23,19028.36,19121.01,18213.65,18591.93,18591.93,787970000.0,-0.03035624320042052,0.05626957268956266,-2.2757170848471127"
"2020-03-24,19722.19,20737.7,19649.25,20704.91,20704.91,799340000.0,0.11365038487128554,0.06343276877141542,8.390802402634549"
"2020-03-25,21050.34,22019.93,20538.34,21200.55,21200.55,796320000.0,0.02393828323813052,0.06391308886208882,1.745859088938594"
"2020-03-26,21468.38,22595.06,21427.1,22552.17,22552.17,705180000.0,0.06375400638190976,0.06541316898684449,4.69499547597923"
"2020-03-27,21898.47,22327.57,21469.27,21636.78,21636.78,588830000.0,-0.04058988558528953,0.06588388505059871,-3.0337193197982026"
"2020-03-30,21678.22,22378.09,21522.08,22327.48,22327.48,545540000.0,0.03192249493686217,0.06515387622901964,2.3372467966925328"
"2020-03-31,22208.42,22480.37,21852.08,21917.16,21917.16,571210000.0,-0.01837735382586836,0.06499917186122418,-1.388445028949624"
"2020-04-01,21227.38,21487.24,20784.43,20943.51,20943.51,506680000.0,-0.04442409509261247,0.0643427575906206,-3.3177178480366614"
"2020-04-02,20819.46,21477.77,20735.02,21413.44,21413.44,529540000.0,0.022437977206303916,0.06447010811897667,1.6347319572228494"
"2020-04-03,21285.93,21447.81,20863.09,21052.53,21052.53,450010000.0,-0.016854368097792727,0.06450033459281344,-1.2756380202362039"
"2020-04-06,21693.63,22783.45,21693.63,22679.99,22679.99,610760000.0,0.07730472299528857,0.06501650206415435,5.69869221384032"
"2020-04-07,23537.44,23617.24,22634.45,22653.86,22653.86,594660000.0,-0.001152116910104528,0.0639687202125239,-0.11257788520262887"
"2020-04-08,22893.47,23513.4,22682.99,23433.57,23433.57,472740000.0,0.03441841699383685,0.06309079645317685,2.5221188516558595"
"2020-04-09,23690.66,24008.99,23504.09,23719.37,23719.37,566400000.0,0.01219617838852538,0.05840038867070009,0.8761255782004567"
"2020-04-13,23698.93,23698.93,23095.35,23390.77,23390.77,394320000.0,-0.013853656315492291,0.05487285565381486,-1.0533763706801436"
"2020-04-14,23690.57,24040.58,23683.44,23949.76,23949.76,485910000.0,0.0238978879275884,0.04549209710967617,1.742867022720046"
"2020-04-15,23600.72,23649.72,23233.32,23504.35,23504.35,437630000.0,-0.018597681145865352,0.0447597960606705,-1.404764594818511"
"2020-04-16,23543.66,23598.08,23211.38,23537.68,23537.68,471050000.0,0.0014180353849395644,0.041746447764924526,0.0777923769719207"
"2020-04-17,23817.15,24264.21,23817.15,24242.49,24242.49,525950000.0,0.029943902712586956,0.04200270492200761,2.190693177594511"
"2020-04-20,24095.1,24108.69,23627.19,23650.44,23650.44,423410000.0,-0.024421996255335254,0.040779262747664836,-1.8361695339402038"
"2020-04-21,23365.25,23365.25,22941.88,23018.88,23018.88,485140000.0,-0.02670394292875722,0.040590583659883335,-2.005192508697514"
"2020-04-22,23437.34,23613.1,23339.6,23475.82,23475.82,352880000.0,0.01985066171768568,0.032846177911337614,1.4430904234326984"
"2020-04-23,23543.09,23885.36,23483.35,23515.26,23515.26,389290000.0,0.0016800265123859681,0.032611362044982564,0.0971979661720432"
"2020-04-24,23628.24,23826.0,23417.68,23775.27,23775.27,376020000.0,0.011057075277925987,0.02966950005311306,0.7917526178016522"
"2020-04-27,23866.15,24207.65,23840.61,24133.78,24133.78,389390000.0,0.015079113717741066,0.027918835157219993,1.0896635679582372"
"2020-04-28,24357.17,24512.24,24031.2,24101.55,24101.55,400250000.0,-0.001335472520260006,0.027266446318129994,-0.12615896973360372"
"2020-04-29,24490.37,24764.77,24453.99,24633.86,24633.86,455290000.0,0.022086131389889907,0.027004679795991235,1.6086708633161149"
"2020-04-30,24585.57,24585.57,24186.9,24345.72,24345.72,487840000.0,-0.011696908239309578,0.024665830891093664,-0.8936268112866934"
"2020-05-01,24120.78,24120.78,23645.3,23723.69,23723.69,418160000.0,-0.025549870778108108,0.02549105220637796,-1.9197107968506881"
"2020-05-04,23581.55,23769.56,23361.16,23749.76,23749.76,355360000.0,0.0010989015621094556,0.02497560092681188,0.05415424874190006"
"2020-05-05,23958.88,24169.72,23868.91,23883.09,23883.09,369710000.0,0.005613951467299039,0.01857957471102454,0.38858238198501993"
"2020-05-06,23978.88,24054.59,23661.14,23664.64,23664.64,377450000.0,-0.009146638898065551,0.018753164096097247,-0.7047292723959048"
"2020-05-07,23837.21,24094.62,23834.39,23875.89,23875.89,369890000.0,0.008926820775638333,0.017266348781861784,0.6339654279604144"
"2020-05-08,24107.82,24349.9,24107.05,24331.32,24331.32,335760000.0,0.01907489103024007,0.017565410973566495,1.3856293657976615"
"2020-05-11,24256.45,24366.21,24070.22,24221.99,24221.99,352400000.0,-0.004493385480113576,0.017259036586099282,-0.36006445434280215"
"2020-05-12,24292.84,24382.09,23761.58,23764.78,23764.78,359480000.0,-0.018875823167295636,0.01703699717011857,-1.4253664749652804"
"2020-05-13,23702.16,23708.9,23067.64,23247.97,23247.97,469950000.0,-0.021746887621093003,0.0172289712123972,-1.638025193222308"
"2020-05-14,23049.06,23630.86,22789.62,23625.34,23625.34,472700000.0,0.016232385021143658,0.01762545820074143,1.1750859613356572"
"2020-05-15,23454.83,23730.08,23354.15,23685.42,23685.42,491510000.0,0.002543032184933569,0.016210867862566137,0.1611204879843904"
"2020-05-18,24059.98,24708.54,24059.98,24597.37,24597.37,484190000.0,0.03850258935665907,0.01748912818107344,2.8246320392890367"
"2020-05-19,24577.48,24599.5,24202.96,24206.86,24206.86,374100000.0,-0.015876087565459218,0.01670001580410216,-1.203177130747399"
"2020-05-20,24455.94,24649.48,24455.94,24575.9,24575.9,366510000.0,0.01524526518515823,0.016480688496176215,1.1019703477836518"
"2020-05-21,24564.27,24718.46,24370.88,24474.12,24474.12,346770000.0,-0.0041414556537096026,0.016545742899845506,-0.33399713784612783"
"2020-05-22,24461.98,24481.64,24294.07,24465.16,24465.16,255660000.0,-0.0003661010079217819,0.016418028028874276,-0.054357968172643135"
"2020-05-26,24781.84,25176.42,24781.84,24995.11,24995.11,424380000.0,0.021661415662108885,0.016765616759223567,1.577212321110957"
"2020-05-27,25298.63,25551.56,25009.87,25548.27,25548.27,411230000.0,0.022130728770547448,0.0173394651529767,1.611974175366706"
"2020-05-28,25697.36,25758.79,25358.73,25400.64,25400.64,377800000.0,-0.005778473454366995,0.016842694920655935,-0.45525046143184394"
"2020-05-29,25324.15,25482.8,25031.67,25383.11,25383.11,527620000.0,-0.0006901400909582467,0.016560472110383848,-0.07835942727349153"
"2020-06-01,25342.99,25508.83,25220.66,25475.02,25475.02,338310000.0,0.003620911700733309,0.015216139894455758,0.24095863859166902"
"2020-06-02,25582.52,25743.13,25523.74,25742.65,25742.65,352610000.0,0.010505585471571877,0.01527752031459331,0.7509039648931589"
"2020-06-03,25906.88,26337.75,25906.88,26269.89,26269.89,398790000.0,0.02048118589189518,0.015708274755744253,1.4897931237291393"
"2020-06-04,26226.49,26384.1,26082.31,26281.82,26281.82,372190000.0,0.00045413208810551886,0.015400409335799779,0.006396404179552792"
"2020-06-05,26836.8,27338.3,26836.8,27110.98,27110.98,542310000.0,0.031548804458747526,0.01646902469458342,2.309567676498763"
"2020-06-08,27232.93,27580.21,27232.48,27572.44,27572.44,430200000.0,0.01702114788915776,0.016392728135038465,1.2335093451432766"
"2020-06-09,27447.37,27447.37,27151.06,27272.3,27272.3,381430000.0,-0.010885507412474182,0.016676134229984017,-0.8335266419577586"
"2020-06-10,27251.89,27355.22,26938.05,26989.99,26989.99,448930000.0,-0.010351528840618407,0.016103866461861967,-0.793975039931766"
"2020-06-11,26282.51,26294.08,25082.72,25128.17,25128.17,647780000.0,-0.06898187068613226,0.02261339736117107,-5.136703511717698"
"2020-06-12,25659.42,25965.55,25078.41,25605.54,25605.54,514440000.0,0.018997404108616056,0.022699481166687872,1.3798899371991669"
"2020-06-15,25270.39,25891.58,24843.18,25763.16,25763.16,461230000.0,0.006155699118237656,0.022699288483736035,0.4287094369227748"
"2020-06-16,26326.68,26611.03,25811.7,26289.98,26289.98,489500000.0,0.020448578512884286,0.021607056111269892,1.487377906816469"
"2020-06-17,26330.52,26400.07,26068.41,26119.61,26119.61,328830000.0,-0.006480415732533773,0.02126161280862807,-0.5072430751706021"
"2020-06-18,26016.45,26154.2,25848.53,26080.1,26080.1,328390000.0,-0.0015126565825447358,0.02112613386719752,-0.1392829299188958"
"2020-06-19,26213.1,26451.44,25759.66,25871.46,25871.46,669390000.0,-0.007999969325270917,0.02121406227299899,-0.6197958668458075"
"2020-06-22,25865.08,26059.81,25667.68,26024.96,26024.96,351780000.0,0.005933178877419287,0.02120823381880789,0.4122274421921823"
"2020-06-23,26159.39,26314.97,26105.97,26156.1,26156.1,389980000.0,0.00503900870548879,0.02077260879993976,0.3459965770456675"
"2020-06-24,25992.96,25992.96,25296.73,25445.94,25445.94,450120000.0,-0.027150836707307224,0.021237009610761744,-2.038293771198879"
"2020-06-25,25365.22,25769.61,25209.79,25745.6,25745.6,384560000.0,0.011776338386398688,0.021347287290479522,0.8450281792524107"
"2020-06-26,25641.69,25641.69,24971.03,25015.55,25015.55,640860000.0,-0.028356301659312577,0.02232930849941145,-2.1275821294794346"
"2020-06-29,25152.45,25601.15,25096.16,25595.8,25595.8,378070000.0,0.02319557235399583,0.022939494347287714,1.6908467591224785"
"2020-06-30,25512.43,25905.38,25475.14,25812.88,25812.88,410780000.0,0.008481078927011554,0.022897409274069063,0.6009494884968767"
"2020-07-01,25879.38,26019.31,25713.61,25734.97,25734.97,373180000.0,-0.0030182606512717536,0.02240995504517042,-0.25080248533485755"
"2020-07-02,25936.45,26204.41,25778.12,25827.36,25827.36,349130000.0,0.003590056642770456,0.022430037807662718,0.23867321547292014"
"2020-07-06,25996.08,26297.53,25996.08,26287.03,26287.03,340690000.0,0.017797792728331485,0.02158672471293782,1.291035150884479"
"2020-07-07,26172.01,26174.93,25866.58,25890.18,25890.18,346820000.0,-0.015096798687413426,0.021344157013772347,-1.1454554819916614"
"2020-07-08,25950.06,26109.49,25816.25,26067.28,26067.28,337300000.0,0.006840431391361479,0.021364048079808292,0.4794273117371624"
"2020-07-09,26094.92,26103.28,25523.51,25706.09,25706.09,387610000.0,-0.013856067836766961,0.021450051696901836,-1.053554991199318"
"2020-07-10,25690.35,26101.32,25637.5,26075.3,26075.3,338170000.0,0.014362744392476534,0.014886995712598895,1.0366023479957545"
"2020-07-13,26225.07,26639.09,26044.23,26085.8,26085.8,425320000.0,0.00040267993081566367,0.014337280747834736,0.00258536127302812"
"2020-07-14,26044.17,26690.52,25994.98,26642.59,26642.59,401640000.0,0.021344562942290368,0.015009718768402718,1.5537431533659634"
"2020-07-15,27009.81,27071.33,26692.48,26870.1,26870.1,384900000.0,0.008539334952044841,0.014456450675724895,0.6052644914561249"
"2020-07-16,26746.57,26879.16,26590.01,26734.71,26734.71,287330000.0,-0.005038686123237324,0.014419729071091129,-0.40045467814221997"
"2020-07-17,26774.62,26808.43,26619.88,26671.95,26671.95,296460000.0,-0.0023475100347076783,0.014429394176381245,-0.201120226826183"
"2020-07-20,26660.29,26765.02,26504.2,26680.87,26680.87,309390000.0,0.00033443374031505435,0.014268500875401656,-0.0024696096728832246"
"2020-07-21,26833.14,27025.38,26766.22,26840.4,26840.4,364930000.0,0.005979190333748496,0.01426923343714769,0.4156354943225228"
"2020-07-22,26824.56,27035.24,26794.19,27005.84,27005.84,404340000.0,0.006163842565684474,0.014285539160474148,0.4293126191654943"
"2020-07-23,26955.97,26973.85,26560.04,26652.33,26652.33,419800000.0,-0.013090131615976386,0.01308680995646408,-0.9968223689955495"
"2020-07-24,26533.41,26625.7,26402.86,26469.89,26469.89,494170000.0,-0.006845180139972817,0.01304698977342502,-0.5342610444987286"
"2020-07-27,26447.67,26625.46,26426.92,26584.77,26584.77,400930000.0,0.004340025591341723,0.011001166148107908,0.29422314752853557"
"2020-07-28,26529.45,26556.84,26361.71,26379.28,26379.28,361090000.0,-0.007729613609596786,0.010170551596038767,-0.5997707155843375"
"2020-07-29,26388.44,26602.45,26375.39,26539.57,26539.57,347580000.0,0.006076359930976105,0.010098353789209013,0.42283281167032527"
"2020-07-30,26367.42,26374.93,25992.28,26313.65,26313.65,351540000.0,-0.008512571982138284,0.01029869321399077,-0.657764162486256"
"2020-07-31,26409.33,26440.02,26013.59,26428.32,26428.32,488050000.0,0.004357814290301798,0.010309642165789262,0.2955407501045788"
"2020-08-03,26542.32,26707.26,26534.38,26664.4,26664.4,439380000.0,0.008932841739467401,0.009732978507224087,0.6344113985999338"
"2020-08-04,26664.61,26832.72,26597.82,26828.47,26828.47,346350000.0,0.006153148017581378,0.00904679761459365,0.4285204778086764"
"2020-08-05,26924.78,27221.67,26924.78,27201.52,27201.52,366000000.0,0.013905004646183716,0.009384724955637391,1.0026977285389604"
"2020-08-06,27170.82,27394.1,27145.25,27386.98,27386.98,322460000.0,0.0068180013469836265,0.00863480437422785,0.47776592636438425"
"2020-08-07,27321.68,27456.24,27223.55,27433.48,27433.48,321170000.0,0.0016978870981758654,0.00822848681709167,0.09852089337988612"
"2020-08-10,27488.21,27803.86,27488.21,27791.44,27791.44,360340000.0,0.01304828989978657,0.008533064616596605,0.9392411733788198"
"2020-08-11,27961.64,28154.88,27624.51,27686.91,27686.91,428220000.0,-0.0037612300765991202,0.0075096012716777795,-0.3058339652047377"
"2020-08-12,27860.24,28043.89,27843.32,27976.84,27976.84,340210000.0,0.010471735560234174,0.007610581071644474,0.7483967140550006"
"2020-08-13,27922.51,27986.1,27789.78,27896.72,27896.72,360160000.0,-0.0028637973409434414,0.0075189845596606575,-0.2393614431288177"
"2020-08-14,27828.93,27977.81,27759.39,27931.02,27931.02,275540000.0,0.0012295352285143224,0.007448423938824335,0.0638302377368987"
"2020-08-17,27970.05,27999.81,27816.4,27844.91,27844.91,286860000.0,-0.003082952215851753,0.007535429605601021,-0.25559416640890265"
"2020-08-18,27853.48,27891.12,27668.79,27778.07,27778.07,276170000.0,-0.0024004387157293694,0.007545112299109607,-0.20504063531796055"
"2020-08-19,27811.26,27920.42,27647.67,27692.88,27692.88,311460000.0,-0.0030668077371825975,0.007542932077587494,-0.2543983506423253"
"2020-08-20,27622.68,27781.46,27526.25,27739.73,27739.73,304550000.0,0.0016917705922965265,0.006742048425535839,0.09806784597484045"
"2020-08-21,27758.13,27959.48,27686.78,27930.33,27930.33,372720000.0,0.006871011361682333,0.006485210973941064,0.4816923592125577"
"2020-08-24,28077.58,28314.94,28041.75,28308.46,28308.46,383880000.0,0.01353832912106645,0.0069186575298200706,0.9755382034072535"
"2020-08-25,28347.42,28400.74,28094.57,28248.44,28248.44,338420000.0,-0.0021202142398420998,0.0065578981975436225,-0.18428450851362654"
"2020-08-26,28257.88,28353.8,28153.91,28331.92,28331.92,327070000.0,0.002955207438003704,0.006529163071396438,0.1916501617084437"
"2020-08-27,28384.07,28634.22,28363.93,28492.27,28492.27,404340000.0,0.005659694083563815,0.005921205686337383,0.3919705212278448"
"2020-08-28,28601.29,28733.35,28487.98,28653.87,28653.87,369740000.0,0.0056717137665758255,0.005932641915054569,0.3928608148538932"
"2020-08-31,28643.66,28643.66,28363.55,28430.05,28430.05,517320000.0,-0.007811161284671186,0.0063748659278441465,-0.6058109227399886"
"2020-09-01,28439.61,28659.26,28290.72,28645.66,28645.66,423410000.0,0.0075838769189642274,0.006417278570407308,0.534494056332468"
"2020-09-02,28736.79,29162.88,28713.53,29100.5,29100.5,539510000.0,0.015878146986314956,0.006601394662923473,1.1488476766656899"
"2020-09-03,29090.7,29199.35,28074.76,28292.73,28292.73,650080000.0,-0.0277579423033969,0.009534920272624559,-2.0832618657814783"
"2020-09-04,28341.05,28539.75,27664.68,28133.31,28133.31,694640000.0,-0.005634663038879495,0.009673818005206015,-0.4445984753403674"
"2020-09-08,27925.23,27925.23,27464.9,27500.89,27500.89,580860000.0,-0.022479402530310222,0.010619631300577782,-1.6922823108193241"
"2020-09-09,27711.71,28206.21,27704.54,27940.47,27940.47,460590000.0,0.015984209965568486,0.011199680434483494,1.1567037236425333"
"2020-09-10,28022.51,28174.78,27447.08,27534.58,27534.58,442850000.0,-0.014526956776317657,0.011422843620706868,-1.1032474952421887"
"2020-09-11,27613.86,27828.82,27448.15,27665.64,27665.64,435330000.0,0.00475983290829185,0.011475114008413152,0.3253181254972317"
"2020-09-14,27718.74,28086.06,27718.74,27993.33,27993.33,380750000.0,0.011844656404117249,0.011793236223008277,0.8500884704146917"
"2020-09-15,28139.76,28231.06,27931.45,27995.6,27995.6,414520000.0,8.109074554529805e-05,0.01176838690448721,-0.021234634775637553"
"2020-09-16,28031.69,28364.77,28021.67,28032.38,28032.38,416650000.0,0.0013137778793810284,0.011752225171603545,0.07007006078656695"
"2020-09-17,27834.18,28056.79,27647.93,27901.98,27901.98,437230000.0,-0.004651763425010724,0.0117830011568351,-0.3717954521326507"
"2020-09-18,27864.87,27946.69,27487.97,27657.42,27657.42,698710000.0,-0.008764969367765385,0.011955386638051827,-0.6764591466576815"
"2020-09-21,27484.71,27484.71,26715.15,27147.7,27147.7,523660000.0,-0.018429773999165455,0.012506990264088172,-1.3923277724559313"
"2020-09-22,27170.34,27333.09,26989.93,27288.18,27288.18,420720000.0,0.005174655679855089,0.01211688881932273,0.3560438999701068"
"2020-09-23,27413.6,27464.46,26716.12,26763.13,26763.13,459470000.0,-0.01924093142158978,0.012732549134553569,-1.4524099129071069"
"2020-09-24,26716.09,27094.85,26537.01,26815.44,26815.44,447810000.0,0.0019545546428985094,0.012711438734226305,0.11753216670978403"
"2020-09-25,26694.51,27239.29,26635.38,27173.96,27173.96,388900000.0,0.01336990927614834,0.01308866256729014,0.9630634056708386"
"2020-09-28,27362.14,27722.6,27362.14,27584.06,27584.06,401860000.0,0.01509165392162215,0.013551331154569855,1.0905924163790748"
"2020-09-29,27560.24,27605.6,27338.09,27452.66,27452.66,303820000.0,-0.004763620728783224,0.013497362625842821,-0.3800806826562932"
